instance_id,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,voice_gender,mode,speechiness,tempo,musician_category,valence,music_genre
MSC_42940.0,Money To Blow - Street Version,57.106,0.011109529,0.75622108,280227.241,0.616958899,0,Scale F Sharp,0.367910194,-9.371,Both,Major,0.071937118,133.023,Duet,0.723542294,Rap
MSC_67467.0,Lessons Learned,43.902,0.198344212,0.711286564,221320.046,0.657018646,0.000985109,Scale C Sharp,0.167456307,-8.391,Male,Major,0.028158284,?,Band,0.498996068,Country
MSC_48694.0,"Polonaise in B-Flat Major, B. 3",28.498,1.06045151,0.372934055,141476.492,-1,1.013414831,Scale A Sharp,0.13307363,-24.047,Female,Major,0.045276166,?,NA,0.505789472,Classical
MSC_23639.0,Night After Night,30.312,0.034789742,0.734968793,343573.504,0.901500409,0.849843356,Scale D,0.050869858,-6.362,Both,Minor,0.03301261,118.975,NA,0.959170804,Jazz
MSC_80517.0,Near Light,40.27,1.019973785,0.174896664,191542.059,0.135993562,0.657672661,Scale D,0.115736029,-1,NA,Major,0.04659012,132.077,Duet,0.075274734,Classical
MSC_57586.0,"Symphony No. 6 in F Major, Op. 68, ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo",44.333,1.038607722,,697295.028,0.065903423,0.732878894,Scale C,0.09452626,-21.716,Female,Major,0.040837701,124.598,Solo,0.222703183,Classical
MSC_43574.0,Rothko Chapel 5,38.064,1.039751385,0.178097772,182242.199,0.002131533,1.015785378,Scale A,0.11189957,-43.184,Male,Minor,0.05368609,69.344,Band,0.029917753,Classical
MSC_90229.0,Manifest,53.581,0.218986961,0.468686192,152593.585,0.520002827,0,Scale E,0.115000724,-11.102,Female,Minor,0.298474188,150.292,Solo,0.152578521,Rap
MSC_87085.0,Footloose,,0.089603788,0.598622252,240564.507,0.953891007,1.50E-05,Scale A,0.081074343,-7.889,Male,Major,0.061541788,174.089,Band,0.523068214,Rock
MSC_51616.0,"Partita No. 1 in B-Flat Major, BWV 825: V. Menuet I & II",33.79,1.054010388,0.363651204,213265.083,0.062382521,0.952395154,Scale A Sharp,0.105271584,-34.044,Male,Major,0.048424894,145.486,Band,0.52326699,Classical
MSC_27130.0,On & On (feat. Tory Lanez & Belly),,0.052300124,0.802529275,-1,-1,0,Scale A,0.180940911,-8.442,Female,Minor,0.074834281,126.006,Band,0.504551531,Hip-Hop
MSC_55601.0,"The Nutcracker - Ballet, Op.71, Act II: No. 15 - Final Waltz and Apotheosis",40.565,0.955658958,0.258174876,311926.099,0.249985432,1.005736136,Scale A Sharp,0.131446545,-19.02,Female,Major,0.038428458,99.984,Solo,0.196216308,Classical
MSC_70480.0,Southside,64.47,0.442073549,0.677403918,294778.079,-1,0,Scale A,0.088684399,-9.973,Both,Minor,0.165565037,74.94,Duet,0.485165951,Rap
MSC_83696.0,Nocturnes (op. 32 Nr. 2 As-Dur / in A flat major),27.864,1.076125465,0.347830763,312774.21,0.097175285,0.974015187,Scale G Sharp,0.116382712,-28.559,Female,?,0.050504365,70.222,Band,0.156238173,Classical
MSC_65911.0,Teach Me a Lesson,56.603,0.695620687,0.656898415,221968.22,0.441575673,1.40E-05,Scale C,0.225065418,-8.435,Both,Major,0.250557914,121.504,Duet,0.517928686,Rap
MSC_89807.0,Hotel Key,,0.162090019,0.826990766,179722.546,0.912711137,0,Scale B,0.328887086,-5.341,Female,?,0.051469096,102.018,Solo,1.017627827,Country
MSC_67761.0,Say Goodbye Hollywood,65.771,0.062490853,0.787339806,293335.402,0.722383947,0,Scale A,0.100177032,-5.479,Both,Minor,0.200404247,?,Duet,0.707591177,Rap
MSC_61499.0,The Lemon Song - Remastered,52.599,0.062208955,0.44821417,403201.297,0.59503473,0.006357676,Scale D,0.163330213,-12.032,Both,Major,0.089144746,90.536,Duet,0.749385382,Rock
MSC_84171.0,"Piano Sonata No. 16 in C, K. 545 ""Sonata facile"" : 2. Andante",27.983,1.071493625,0.396725054,313254.234,0.051909677,0.991730886,Scale G,0.204195034,-31.454,Male,Major,0.052250987,99.96,Band,0.477149305,Classical
MSC_89669.0,A Horse with No Name,82.414,0.742366422,0.699625821,273131.92,0.550671288,0.016996329,Scale B,0.163510522,-18.23,Male,Minor,0.057122984,123.179,Band,0.912705965,Rock
MSC_31111.0,Champion,63.253,0.001010124,0.486935125,202848.244,0.964342039,3.85E-05,Scale C,0.406680296,-4.443,Both,Major,0.147065353,94.025,Duet,0.325305885,Rock
MSC_38591.0,Young Blood - RAC Mix,60.56,0.017410816,0.686072874,224458.855,0.944285277,1.20E-05,Scale A Sharp,0.143264608,-4.694,Female,Major,0.067739558,110.055,Band,0.639061825,Rock
MSC_55324.0,Serpent of Old (feat. Ciscandra Nostalgia),45.187,0.041123944,0.708892156,438396.497,-1,0.137893298,Scale G Sharp,0.118849608,-7.034,Female,Major,0.200553893,109.975,Band,0.23645262,Electronic
MSC_53993.0,Firelight,54.983,0.987452624,0.322549748,355138.974,0.305942035,0.001569893,Scale D Sharp,0.105594126,-13.985,Both,Minor,0.033536325,188.203,Duet,,Rock
MSC_30561.0,Heartaches By the Number,43.923,0.791890024,0.539301106,192269.573,0.562938073,7.28E-06,Scale A Sharp,0.100847277,-9.602,Male,Major,0.038700026,126.753,Solo,0.895341061,Country
MSC_28893.0,O virgo prudentissima,11.751,1.079829762,0.190053438,821246.153,0.122884039,0.004182919,Scale C,0.059698071,-25.755,Male,Major,0.046091422,133.671,Band,0.032605408,Classical
MSC_27524.0,Now You See Me,35.167,0.231342934,0.699347171,161773.637,0.684194016,1.54E-06,Scale E,0.334752071,-9.327,Both,Minor,0.228266182,76.112,Duet,0.477369008,Jazz
MSC_26676.0,Next Girl,55.884,0.02394264,0.40584766,213745.76,0.820701398,0.00015271,Scale C Sharp,0.119992882,-6.908,Male,Minor,0.036622214,171.568,NA,0.277216371,Rock
MSC_35212.0,Only You (And You Alone),71.012,1.024089806,0.442799564,170990.565,0.363319142,0,Scale D Sharp,0.111323334,-11.545,Both,Major,0.030795565,80.647,Duet,0.348106734,Rock
MSC_79345.0,Intro,0,0.073529774,0.580245835,107156.457,0.864523441,0.02772232,Scale F,0.621353875,-10.971,Male,Major,0.319262798,174.069,Solo,0.311727939,Electronic
MSC_63349.0,"Bassoon Concerto in A Minor, RV 498: II. Larghetto",45.839,1.041413683,0.188834014,-1,0.007917747,1.001522499,Scale F,0.106217473,-32.857,Female,Major,0.046876198,63.108,Solo,0.058292422,Classical
MSC_74423.0,Missing Me (feat. Jack Tyson-Charles),51.328,0.224780442,0.702463191,243515.861,0.92976863,0,Scale D,0.074749824,-7.622,Female,Minor,0.081529721,82.083,Solo,0.967331474,Jazz
MSC_82292.0,Canzonetta Sull' aria,32.991,1.044842341,0.291489771,200155.038,0.182445829,0.002454818,Scale A Sharp,0.101910307,-14.379,Both,Major,0.048431961,135.287,Duet,,Classical
MSC_33541.0,Suite Bergamasque: III. Clair De Lune,30.333,1.079583639,0.472217548,341159.293,0.007830884,0.965020139,Scale C Sharp,0.095088914,-30.619,Both,Major,0.061052598,134.815,Duet,0.051417654,Classical
MSC_90968.0,La luna che non c'e,36.761,0.849010634,0.420763811,298144.758,0.51440712,0,Scale D,0.104415587,-7.155,Male,Major,0.039205986,147.679,Solo,0.258742941,Classical
MSC_29488.0,Favorite Record,60.949,0.007057135,0.723669616,220543.073,1.009717066,0.455883959,Scale D,0.859717889,-3.988,Female,Major,0.054131712,127.028,Band,0.717897525,Rock
MSC_64365.0,Organic,32.846,1.009510668,0.199833619,313560.669,0.024727895,0.980507562,Scale G,0.10871839,-1,Female,Minor,0.039461995,80.253,Band,0.032796632,Classical
MSC_60763.0,More Than I Know,50.601,0.029544763,0.704300312,184656.519,0.964860093,0,Scale E,0.405420089,-3.98,Male,Minor,0.056348375,107.075,Band,,Country
MSC_30891.0,Unstoppable Momentum,37.339,0.000424186,0.250093476,337623.596,0.899273707,0.961087172,Scale A Sharp,0.120701868,-3.795,Female,Major,0.045857253,158.097,Solo,0.491569073,Classical
MSC_47121.0,Know Your Enemy,66.128,0.001695768,0.592897688,209100.487,1.053276787,5.30E-05,Scale B,0.067540026,-3.484,Female,Major,0.04374737,129.984,Band,1.038694807,Rock
MSC_59007.0,Beat That Thang Down (feat. PNB Rock),53.174,0.536287307,0.733842581,253894.543,0.595671327,0,Scale B,0.142390874,-11.477,Female,Minor,0.189143878,97.003,Solo,0.518451934,Hip-Hop
MSC_85648.0,"Prelude No. 1 (From ""Three Preludes"")",32.881,1.064454741,0.554955998,121336.421,0.078824912,1.031310856,Scale C,0.083813329,-26.454,Both,?,0.043203345,79.684,Duet,0.634912831,Classical
MSC_88413.0,Almendra - Live,46.461,0.887240299,0.540723317,368707.986,0.6844357,0.929758678,Scale G,0.997926513,-10.432,NA,Major,0.043435668,130.899,Duet,0.58192322,Jazz
MSC_35863.0,Feuer frei!,67.035,7.76E-05,0.521943076,206953.905,1.036936161,0.380456588,Scale D Sharp,0.163002515,-4.209,Both,Major,0.051615258,95.135,Duet,0.204291482,Rock
MSC_43304.0,Back Against the Wall,60.353,0.000700025,0.638158443,244666.06,0.815792298,0,Scale C Sharp,0.119929209,-6.675,Female,Major,0.032964019,110.337,Solo,0.566736984,Rock
MSC_50298.0,Sesame Street,66.173,0.159026146,0.89284163,-1,0.910767681,0,Scale B,0.422553934,-6.313,Male,Major,0.134602241,130.246,Band,0.642532944,Rap
MSC_53891.0,"Elgar: Salut d' Amour, Op. 12",48.385,1.006884875,0.180534877,221220.449,0.076448725,0.469892094,Scale E,0.082177683,-27.068,Female,Major,0.056792774,86.092,Band,0.104514361,Classical
MSC_43642.0,"Eine Symphonie zu Dantes Divina Commedia, S109/R426, ""Dante Symphony"": I. Inferno: Quasi andante, ma sempre un poco mosso",31.222,1.027792828,0.169267872,340278.054,0.017675763,0.127876964,Scale C Sharp,0.265883082,-38.914,Male,Major,0.053982767,132.645,Solo,0.031209114,Classical
MSC_31663.0,Right Now,59.803,0.010308358,0.577284712,223577.203,0.74889207,2.24E-05,Scale C,0.140010262,-8.115,Male,Major,0.40018843,149.908,Solo,0.36889282,Rap
MSC_76802.0,Playa,51.41,0.1384549,0.862634142,-1,0.683286113,0,Scale G Sharp,0.11520315,-5.144,Male,Minor,0.15181776,?,Solo,0.452873954,Rap
MSC_88966.0,Whisper in the red sky,37.204,0.000104234,0.379652137,399132.494,1.042411467,0.231349652,Scale G Sharp,0.105888997,-2.877,Male,Minor,0.145708974,155.994,Solo,0.138697408,Classical
MSC_52220.0,I Miss You,59.642,0.000339979,0.715003838,183093.671,0.659398712,0.001381335,Scale D,0.108664551,-7.731,NA,Major,0.028246076,116.84,Solo,0.210192482,Rock
MSC_85439.0,Crossroad,38.136,0.033989596,0.67631455,-1,0.870726424,0.000181348,Scale B,0.109451922,-6.53,Female,Minor,0.035897265,140.024,Band,0.302948293,Country
MSC_52147.0,LilSkiesFuneral (feat. Lil Skies),63.336,0.011355643,0.925912883,162033.029,0.614353301,0,Scale C Sharp,0.116177741,-7.762,Female,Major,0.312276418,160.025,Band,0.373852567,Rap
MSC_35196.0,Breathe,,0.363795928,0.767262955,-1,0.985586863,0,Scale A Sharp,0.326580479,-6.138,Male,Minor,0.308088472,83.028,Band,0.550082853,Rap
MSC_22353.0,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2, ""Moonlight"": I. Adagio sostenuto (Excerpt)",44.752,1.092971622,,251899.087,0.013872251,1.003384025,Scale C Sharp,0.162583683,-36.76,Both,Minor,0.051260323,?,Duet,0.3158683,Classical
MSC_35827.0,Take on Anything,55.359,0.011929062,0.795646522,,0.80608765,0,Scale F,0.263439303,-6.872,Male,Major,0.053544815,158.023,Band,0.411219131,Rock
MSC_80123.0,"One Up, One Down - Take 1",36.651,0.232465188,0.415864189,519024.546,0.680742719,0.001900054,Scale F,0.268902584,-14.394,Both,Minor,0.082331404,134.606,Duet,0.592669223,Jazz
MSC_25305.0,Horns of Abraxas,,0.888580412,0.20597582,98182.886,0.241455877,1.028779159,Scale G,0.121292735,-23.089,Both,?,0.043667749,77.866,NA,0.037458335,Classical
MSC_27695.0,Purple Swag,62.468,0.049599203,0.66400743,128601.443,0.605272572,0,Scale D,0.139485973,-9.435,Female,Major,0.176005274,115.01,Band,0.379790579,Rap
MSC_44501.0,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",30.605,1.059079959,,289574.631,0.022406835,0.965043639,Scale A Sharp,0.075685083,-32.195,Male,Major,0.047424301,168.328,Band,0.235308304,Classical
MSC_25447.0,The Boy In the Bubble,58.588,0.503719032,0.665997802,253495.904,0.764663043,0,Scale D,0.149921326,-8.562,Female,Major,0.091019814,136.155,Band,0.596657282,Rock
MSC_41358.0,"Requiem, K. 626: Hostias",37.838,1.033264329,0.166507718,253426.258,0.143959665,0.139174151,Scale C,0.12364703,-24.562,Both,Minor,0.036439931,95.399,Duet,0.042484173,Classical
MSC_20441.0,Slippery People - Live,58.207,0.235914925,0.68942543,257232.107,0.911892672,0.038862341,Scale A,0.737516698,-8.552,Male,Minor,0.047298629,110.892,Band,0.921902269,Rock
MSC_34624.0,Albatross,56.911,5.50E-05,0.376525638,340245.02,0.988612013,0.001779537,Scale A Sharp,0.070078601,-6.41,Male,Major,0.05925682,135.213,Solo,0.548333883,Rock
MSC_20209.0,Maple Leaf Rag,45.729,1.082360484,0.435487108,201773.371,0.246871408,0.963126663,Scale G Sharp,0.264286724,-25.094,Male,Major,0.052009512,116.267,NA,1.002964761,Classical
MSC_21997.0,Anthony Ayahuasca,22.789,0.175103323,0.760771378,280041.851,0.867836397,0.378848546,Scale G,0.21278036,-7.73,Female,Major,0.13236483,149.95,Band,0.9149093,Electronic
MSC_25588.0,The Lord Bless You And Keep You,36.928,1.063799687,0.177973776,182271.006,0.157096828,1.013178727,Scale F Sharp,0.112416917,-19.107,Male,Major,0.049051447,75.41,Solo,0.037529888,Classical
MSC_21942.0,If You Want Blood (You've Got It),,0.028286777,0.511520558,297684.726,0.991852506,0.147444435,Scale A,0.459590204,-4.368,Female,Major,0.135162695,141.255,Band,0.597229061,Rock
MSC_71789.0,Time To Say Goodbye (Con Te Partiro),44.741,0.963454771,0.193784177,265600.046,0.492683197,0.00047913,Scale G,0.1089235,-6.577,Female,?,0.036093181,173.689,Solo,0.416614191,Classical
MSC_61113.0,Waltz For Ruth,32.787,1.026700399,0.624743848,283723.732,0.075104655,0.94392406,Scale F,0.119841197,-24.888,NA,Minor,0.058960805,110.912,NA,0.419079532,Jazz
MSC_37492.0,Jungle - Remix,64.392,0.004568573,0.478917365,228196.388,0.839504845,1.53E-05,Scale D,0.391820608,-4.323,Male,?,0.30186591,78.121,Solo,0.280720669,Rock
MSC_47490.0,Dolor,0,1.06984631,0.272028918,-1,0.164738569,0.977259038,Scale E,0.093485944,-18.602,Both,?,0.035817872,143.498,Duet,0.03933219,Classical
MSC_41292.0,Story To Tell (Little Bird),39.954,0.520989418,0.449757431,236329.416,0.822260408,2.69E-05,Scale G,0.398344176,-7.23,Both,Major,0.044410247,156.053,Duet,0.476545105,Country
MSC_20217.0,"III. Rondo. Allegro from Concerto in D Major for Violin and Orchestra, Op. 61",35.98,0.947826364,0.436726192,605888.711,,0.016688062,Scale D,0.084847482,-24.704,Female,Major,0.045748885,135.17,Band,0.303518916,Classical
MSC_40031.0,"Romeo and Juliet Fantasy Overture, TH 42",33.97,0.911795419,0.09834597,1266588.138,0.128225543,0.916780941,Scale B,0.120687662,-20.436,Both,Minor,0.043473057,68.138,Duet,0.042017284,Classical
MSC_81765.0,Ridin' Solo,66.51,0.138784674,0.479038899,228195.873,0.892866691,0,Scale A,0.139569125,-1,Female,Major,0.159470289,89.338,Band,0.620102917,Hip-Hop
MSC_22086.0,Luv (sic) pt4 LASTorder Remix,39.567,0.541006921,0.710179458,301894.288,0.785138952,7.78E-05,Scale D Sharp,0.103344017,-8.802,Male,Major,0.072944689,94.006,Band,0.780993411,Jazz
MSC_91222.0,One Headlight,76.67,0.001165316,0.75542146,332476.428,0.611732818,0.002992837,Scale D,0.071595645,-9.863,Female,Major,0.032003067,107.533,NA,0.763348804,Rock
MSC_33234.0,"Swan Lake, Op. 20, TH 12, Act I ""Terrace in Front of the Palace of Prince Siegfried"": Act I The terrace in front of the palace of Prince Siegfried: No. 1. Scene",41.269,0.891406114,0.519517098,-1,0.399726545,1.011788736,Scale D,0.079967415,-18.735,Both,Major,0.046498005,79.283,Duet,0.234092095,Classical
MSC_70959.0,Purple Haze,45.424,0.028165084,0.603950091,266477.44,0.806166296,1.43E-05,Scale F,0.213972045,-6.329,Male,Major,0.125370238,?,Solo,0.612113807,Electronic
MSC_62275.0,Lullaby Of Birdland,45.713,0.972537005,0.492255272,181484.14,0.433142733,0,Scale C,0.318810826,-1,Male,Minor,0.036774217,?,Solo,0.545270682,Jazz
MSC_38792.0,On The Prowl,31.013,0.75613442,0.685645146,263363.327,0.387397362,0.253763007,Scale A Sharp,0.118066769,-12.133,Female,Minor,0.049218994,80.02,Band,0.467285546,Jazz
MSC_72708.0,Why Won't They Talk To Me?,61.785,0.660781151,0.564439018,307866.309,0.893497291,0.031469053,Scale G,0.085262591,-5.444,Female,Major,0.055615341,129.937,Solo,0.190213373,Rock
MSC_50606.0,Manon Lescaut: Donna No Vidi Mai,25.652,1.059894209,0.256560905,194844.125,0.36026263,0.841124204,Scale A Sharp,0.089872009,-9.754,Male,?,0.037745226,87.56,Band,0.256364609,Classical
MSC_34330.0,"Violin Concerto No. 4 in D Major, K. 218 - Cadenza: Giovanni Sollima: 2. Andante cantabile",30.489,1.027839077,0.204920167,-1,0.022982007,0.497712703,Scale A,0.086442654,-30.471,Female,?,0.054707332,97.048,Band,0.125689241,Classical
MSC_29333.0,Prelude To a Kiss,0,1.050546222,0.535470168,359823.678,-1,0.000172476,Scale A Sharp,0.134568162,-26.37,Both,Minor,0.050606063,109.516,Duet,0.130181919,Jazz
MSC_88553.0,Change Your Mind,58.533,0.000265201,0.407992657,206697.478,1.075466943,4.95E-06,Scale F,0.143107042,-2.392,Male,Major,0.076314422,147.043,Solo,0.477123592,Rock
MSC_89642.0,Cashmere,31.288,0.125057601,0.790063182,279035.416,-1,0.05483165,Scale G,0.101324458,-8.565,NA,Minor,0.047234784,120.087,Solo,0.405601396,Electronic
MSC_60560.0,Rose Tattoo,63.061,0.023940932,0.34619166,336926.082,0.986259271,0,Scale A,0.408006115,-2.164,Male,Minor,0.045332729,108.084,Band,0.654860968,Rock
MSC_23893.0,Don't Like.1 - Album Version (Edited),48.333,0.007587804,0.543498375,307697.003,0.650127496,0,Scale D,0.122488457,-5.894,Male,Major,0.318845804,132.069,Band,0.674598306,Rap
MSC_82109.0,I'll Find You,69.707,0.140193818,0.814462352,233225.433,0.73717695,0,Scale F,0.12528823,-6.301,Both,Minor,0.104825471,135.065,Duet,0.21508633,Rock
MSC_36640.0,But Beautiful - Remastered,35.834,0.979227024,0.594209526,170796.415,0.217320685,0.937645826,Scale A,0.133375293,-21.208,Male,Major,0.059119129,127.466,NA,0.320376599,Jazz
MSC_87165.0,Broken,74.624,0.010828465,0.489366006,274947.806,0.662294582,0.000531957,Scale D Sharp,0.147821157,-2.926,Female,Minor,0.037103589,123.762,Solo,0.225134876,Rock
MSC_41764.0,Sweet Caroline - Single Version,60.333,0.54287342,0.598589651,216069.804,0.172259681,4.78E-05,Scale B,0.300748782,-15.218,Both,Major,0.031867067,126.534,Duet,0.633092096,Rock
MSC_21501.0,People Everyday - Metamorphosis Mix,63.01,0.007948956,0.90162229,319795.607,0.667542445,0,Scale A Sharp,0.599440486,-11.244,Female,Major,0.232797268,91.117,Solo,0.79505694,Rap
MSC_89356.0,Miserere,31.231,1.080468756,0.189538886,811311.733,0.037824015,0.007163708,Scale E,0.145834851,-28.314,Female,Minor,0.049449158,129.138,Solo,0.034273983,Classical
MSC_31771.0,The Last Waltz Suite: The Weight (feat. The Staples),64.077,0.250775823,0.59279333,303102.054,0.815541923,2.37E-06,Scale A,0.130522675,-8.669,Male,Major,0.060226572,74.108,Band,0.735793258,Rock
MSC_73062.0,"Pique dame, Op. 68, TH 10, Act III: Act III Scene 6: Uzh polnoch blizitsya - Akh! Istomilas ya gorem (Lisa)",33.238,1.073045806,0.277049872,373948.687,0.13637869,0.000191495,Scale A,0.748161953,-21.616,Male,Minor,0.060703383,78.61,Band,0.042365745,Classical
MSC_79068.0,Trashbag Baby,56.969,0.000273337,0.461246329,216085.317,0.964436664,0.000126377,Scale C,0.207643158,-2.877,Male,Major,0.094145747,169.938,Band,0.620552721,Rock
MSC_44563.0,CHANCES,72.93,0.217115746,0.889549037,232846.986,0.571129137,0.00045866,Scale G,0.30877147,-7.971,Both,Minor,0.139291544,106.003,Duet,0.666930684,Hip-Hop
MSC_68538.0,"Scherzo a la russe (original Jazz band version, 1944)",49.855,0.960877356,0.624760514,-1,0.31946955,0.93141712,Scale G,0.058202504,-17.704,Male,Major,0.054753127,130.018,Solo,0.209818353,Classical
MSC_33900.0,Another Year,46.356,0.030323025,0.436954826,250603.416,0.940174939,0.945306098,Scale C Sharp,0.103094863,-6.655,Female,Minor,0.047334002,130.041,Band,0.283036663,Jazz
MSC_83940.0,Da Feelin,55.502,0.464258626,0.926657376,297181.973,0.626879197,0.883749862,Scale F Sharp,0.575707333,-8.44,Both,Major,0.094140273,106.005,Duet,0.792089897,Jazz
MSC_60689.0,"Old Norwegian Romance, Op. 51: I. Poco tranquillo",24.802,1.047298677,0.222269691,110194.969,0.010501192,0.526279259,Scale F,0.117831398,-34.215,Male,Major,0.045366991,82.455,Solo,,Classical
MSC_52720.0,The Way Life Goes (feat. Oh Wonder),87.326,0.666196315,0.754721688,237810.98,0.825777595,0,Scale C Sharp,0.116223662,-3.919,Female,Major,0.054945544,82.008,Band,0.749041804,Rap
MSC_45937.0,Waiting for the Thunder,55.39,0.112196592,0.61220817,263844.651,0.875303358,3.39E-06,Scale A,0.291864063,-5.591,Female,?,0.032511077,144.047,Solo,0.97545966,Country
MSC_46768.0,Travelin' Man - Remastered,61.341,0.7028152,0.787741645,152045.945,0.386899403,0,Scale D,0.128259358,-13.64,NA,Major,0.036694692,123.263,Band,0.943016221,Rock
MSC_45067.0,These Walls,67.561,0.119693094,0.794312236,325833.6,0.514872896,3.83E-06,Scale C Sharp,0.22014013,-5.498,Female,Major,0.146209399,?,Solo,0.396418584,Rap
MSC_39414.0,"Link Up (feat. Kent Jamz, Bas, Guapdad 4000, J.I.D, Ari Lennox & BJ The Chicago Kid)",61.129,0.155394748,0.804533401,-1,0.903435208,0,Scale C Sharp,0.117868392,-6.89,Female,Minor,0.168222902,?,Band,0.247385882,Rap
MSC_88069.0,De Praestigiis Daemonum,29.441,3.19E-06,0.436496726,338193.328,0.996755946,0.973977465,Scale F,0.370191407,-5.814,Male,Major,0.104258194,120.023,Solo,0.07793919,Classical
MSC_64051.0,Losing You (feat. Max),64.295,0.454874942,0.86924766,248863.907,0.707579502,0,Scale C,0.128490095,-6.923,Female,Major,0.225940311,?,Band,0.458868616,Rap
MSC_74504.0,Billy the Kid Suite: I. Introduction. The Open Prairie,22.375,0.97232143,0.242362288,-1,-1,0.986189254,Scale C,0.696016449,-17.413,Both,Minor,0.039401505,58.467,Duet,0.084487228,Classical
MSC_40020.0,Long Live the Chief,62.064,0.026826244,0.918295524,176783.942,0.790476297,0,Scale A,0.147377273,-3.362,Both,Minor,0.380987121,84.983,Duet,0.495220685,Rap
MSC_21794.0,Electric Love,79.337,0.005931118,0.648092331,230719.388,-1,0.001483284,Scale F Sharp,0.273031365,-1,Both,Minor,0.057845675,120.041,NA,0.556080571,Rock
MSC_43603.0,Fast Girl,43.336,0.231146307,0.700870941,181445.178,0.71762388,0,Scale D Sharp,0.095787615,-6.896,Male,Major,0.02925919,92.01,Solo,0.804877741,Country
MSC_87141.0,PROUD PUPPY LOVER!,70.312,0.175371968,0.774847168,127370.488,0.817775268,0,Scale G Sharp,0.149818543,-6.235,Both,Major,0.290263283,159.947,Duet,0.770302138,Rap
MSC_69643.0,Hell Yeah,70.142,0.00011515,0.388796542,262786.624,1.060745667,3.12E-06,Scale D Sharp,0.023795632,-3.591,NA,Minor,0.107305066,167.992,Duet,0.449740803,Rock
MSC_74872.0,The Chain - Live 1997; 2018 Remaster,60.252,0.008457513,0.59540572,293992.817,0.655553453,0.005849143,Scale A,0.10262298,-9.977,Male,Major,0.047189766,151.886,Band,0.567475563,Rock
MSC_73245.0,Youth of the Nation,75.677,0.008896778,0.60509287,269200.667,0.918541645,0.011168752,Scale G Sharp,0.426107083,-7.921,Female,Major,0.067221508,97.867,NA,0.559314908,Rock
MSC_84773.0,That's The Way (I Like It) - 2004 Remastered Version,63.572,0.203224508,0.738002047,198588.679,0.924876942,0.000713809,Scale F,0.373937453,-11.147,Female,Minor,0.037417141,108.674,Solo,0.989853499,Rock
MSC_21337.0,Wiggy,59.23,0.000393475,0.881177488,289239.265,0.719148753,0.001573651,Scale C,0.157813147,-7.095,Female,Major,0.215684773,96.084,Band,0.1229328,Rap
MSC_77954.0,Diamonds,54.071,0.038078087,0.694854214,197764.375,0.97727359,0,Scale C,0.272597207,-4.699,Male,Major,0.048463407,104.996,Band,0.704443019,Rock
MSC_41043.0,"Trio Sonata for 2 Violins and Continuo in G, Op.5, No.4, HWV 399: 1. Allegro",30.736,0.894310758,0.607698345,-1,0.263005543,0.032552664,Scale C Sharp,0.131794779,-19.661,Both,Major,0.079979367,82.154,Duet,0.889716504,Classical
MSC_25607.0,Love Song,43.713,0.097443289,0.46283909,181166.949,0.59557544,3.40E-05,Scale F Sharp,0.084305995,-4.588,Both,Major,0.02835716,74.925,Duet,,Country
MSC_39631.0,Angela (Single Version),58.849,0.66682695,0.706633489,192044.682,0.656551378,0.000178889,Scale E,0.183231608,-8.695,Male,Major,0.034735105,130.308,Solo,0.3288893,Rock
MSC_81686.0,The King of the Golden Hall,50.753,0.863683154,0.156992742,244046.865,0.07990741,0.765932937,Scale E,0.114689621,-23.526,Female,Minor,0.039346794,?,Solo,0.036679996,Classical
MSC_73114.0,"Sonata Opus 10, No. 7 in D Major, No. 3: III. Menuetto: Allegro",29.785,1.07276008,0.436022613,177022.37,0.026554285,0.942630078,Scale D,0.069801763,-35.36,Both,Major,0.04397648,118.674,Duet,0.323020421,Classical
MSC_34101.0,Time Bomb,65.667,0.207922741,0.828018232,205863.635,0.640378866,0,Scale E,0.118619948,-7.129,Male,Minor,0.049980967,147.107,NA,0.846692286,Rock
MSC_24596.0,Knotty Head,61.518,0.25773605,0.737337476,289307.408,0.903762823,2.33E-06,Scale D,0.07573927,-3.636,Male,Major,0.183879625,157.956,Band,0.381233829,Hip-Hop
MSC_50163.0,Alone,47.508,0.001112353,0.79150227,191940.465,0.660781874,0.9656798,Scale D Sharp,0.141848918,-7.555,Both,Major,0.043099039,110.025,Duet,0.04035248,Electronic
MSC_53819.0,In the Middle of a Heartbeat,53.286,0.022490935,0.434815959,285962.858,-1,0.002380951,Scale C Sharp,0.078900229,-8.879,Female,Minor,0.034251289,?,Band,0.366942586,Classical
MSC_72741.0,You Broke,61.667,0.00241498,0.980223856,228417.098,0.527697521,0,Scale C Sharp,0.14887984,-10.33,NA,Major,0.214653396,92.516,Duet,0.546335072,Rap
MSC_24427.0,All Right Now,74.537,0.238172233,0.828506445,350340.596,0.499703241,0.000367366,Scale D,0.165488074,-13.951,Female,Major,0.090709767,120.059,NA,0.882508463,Rock
MSC_82093.0,"Songs from ""Des Knaben Wunderhorn"": 3. Trost im Unglück",3.166,1.045284177,0.435426624,155125.59,0.371845451,0.013680805,Scale A,0.09179486,-14.554,Female,Minor,0.065728664,87.865,Solo,0.70716619,Classical
